disaster_id,disaster_type,severity,affected_population,area_affected,duration,resource_needs,population_density,income_level,urban_rural,response_time
4,Wildfire,Severe,41855,705,4,47339,8453,11439,Rural,32
4,Wildfire,Mild,23115,346,19,8299,2141,6556,Urban,48
4,Wildfire,Moderate,35562,513,16,10738,4986,17028,Rural,27
4,Wildfire,Mild,81444,265,6,3192,523,13385,Urban,4
4,Wildfire,Severe,49951,649,21,36154,6321,14794,Rural,10
4,Wildfire,Mild,15177,342,15,6143,7768,35251,Urban,38
4,Wildfire,Moderate,28259,128,5,25322,2249,34281,Rural,40
4,Wildfire,Severe,34927,23,3,45856,5374,37936,Urban,70
4,Wildfire,Severe,17125,196,14,35344,9997,49725,Urban,37
4,Wildfire,Moderate,14716,676,19,10395,9251,13539,Urban,28
4,Wildfire,Moderate,72580,99,21,14471,8195,9001,Rural,42
4,Wildfire,Moderate,12193,440,12,17207,429,48017,Urban,40
4,Wildfire,Mild,63766,77,15,8448,6091,24686,Rural,57
4,Wildfire,Mild,87474,430,22,1017,9829,15044,Rural,50
4,Wildfire,Severe,67665,611,7,44030,620,27205,Urban,30
4,Wildfire,Mild,98263,167,12,9526,4570,34795,Rural,43
4,Wildfire,Mild,81601,230,15,9519,1405,41148,Rural,18
4,Wildfire,Mild,12367,580,17,7066,8670,45646,Rural,21
4,Wildfire,Moderate,4212,311,6,20039,9118,29637,Urban,61
4,Wildfire,Mild,72173,330,17,4795,6678,9655,Rural,60
4,Wildfire,Moderate,14815,191,16,21402,5469,39050,Urban,20
4,Wildfire,Moderate,11805,461,19,12170,626,35164,Urban,12
4,Wildfire,Severe,21809,477,28,41567,8263,3774,Urban,4
4,Wildfire,Moderate,11094,543,27,21602,588,43013,Rural,61
4,Wildfire,Moderate,76360,368,5,25837,6081,38276,Urban,71
4,Wildfire,Mild,26927,194,20,6530,5844,17647,Urban,6
4,Wildfire,Mild,1239,937,12,6219,8453,32271,Rural,35
4,Wildfire,Mild,25510,496,3,9881,4949,29111,Urban,51
4,Wildfire,Moderate,86597,995,3,14345,3685,49268,Rural,57
4,Wildfire,Moderate,59103,512,2,16836,9089,23824,Urban,46
4,Wildfire,Mild,43858,152,13,8772,2746,20494,Rural,60
4,Wildfire,Moderate,80026,278,15,18605,9075,5567,Rural,42
4,Wildfire,Severe,83089,138,1,36388,937,19248,Urban,57
4,Wildfire,Mild,78818,607,21,1996,4881,3571,Urban,61
4,Wildfire,Mild,54976,270,10,4255,8731,15796,Urban,36
4,Wildfire,Severe,81841,629,12,47398,121,14347,Urban,29
4,Wildfire,Mild,78407,432,10,2371,2575,28700,Urban,1
4,Wildfire,Moderate,88783,25,14,27373,2851,40168,Urban,68
4,Wildfire,Moderate,40727,400,3,12039,1149,26454,Urban,18
4,Wildfire,Severe,58224,443,17,35111,2021,10507,Rural,7
4,Wildfire,Mild,24049,757,1,6818,8965,31095,Rural,26
4,Wildfire,Severe,7734,52,13,40014,9227,4412,Rural,1
4,Wildfire,Severe,1039,291,12,32752,1535,35239,Rural,30
4,Wildfire,Severe,60482,559,14,40194,9123,39119,Rural,14
4,Wildfire,Mild,69831,751,28,1590,115,43752,Urban,43
5,Tornado,Moderate,95225,382,19,15081,4937,18781,Rural,1
5,Tornado,Mild,9999,321,26,4840,8181,3465,Rural,19
5,Tornado,Moderate,10996,574,19,24417,6940,45354,Urban,39
5,Tornado,Severe,29701,242,3,43492,481,3893,Rural,57
5,Tornado,Moderate,36836,382,19,20922,165,39038,Rural,43
5,Tornado,Severe,45379,133,13,32943,5848,11029,Urban,71
5,Tornado,Mild,72835,781,27,2166,2821,35278,Rural,17
5,Tornado,Moderate,96745,588,7,17694,3640,26681,Rural,4
5,Tornado,Mild,17985,655,22,6213,8145,32906,Rural,46
5,Tornado,Mild,56387,170,24,4121,2112,25119,Urban,12
5,Tornado,Severe,16046,134,20,38962,1152,19878,Urban,42
5,Tornado,Mild,81039,653,23,5501,6333,46841,Rural,34
5,Tornado,Severe,27252,618,17,46624,7355,21090,Urban,12
5,Tornado,Severe,8762,461,5,49837,2251,10235,Rural,68
5,Tornado,Mild,97094,258,22,2486,7673,26007,Urban,46
5,Tornado,Mild,41214,883,18,6069,4276,35338,Urban,51
5,Tornado,Mild,40334,202,7,1574,6599,19706,Rural,44
5,Tornado,Mild,55893,437,14,9015,8615,1410,Rural,12
5,Tornado,Mild,71009,801,5,2501,6433,11427,Urban,69
5,Tornado,Mild,96799,390,3,6448,9287,35183,Rural,68
5,Tornado,Severe,94101,610,12,37009,6633,49492,Rural,48
5,Tornado,Moderate,77610,767,29,14052,3076,38018,Rural,3
5,Tornado,Mild,73566,768,24,4736,1134,16914,Urban,39
5,Tornado,Moderate,6853,607,2,24240,1751,47927,Urban,64
5,Tornado,Mild,37998,914,14,1898,2492,7046,Rural,56
5,Tornado,Mild,29474,104,26,2307,2429,19366,Rural,67
5,Tornado,Moderate,93358,448,3,12839,941,41690,Rural,38
5,Tornado,Mild,97976,64,4,2100,3070,44161,Urban,40
5,Tornado,Severe,51893,177,19,48892,2540,49999,Urban,9
5,Tornado,Mild,52880,931,14,4799,605,6839,Rural,57
5,Tornado,Moderate,97967,101,10,26918,7948,10508,Rural,3
5,Tornado,Moderate,7308,860,7,24056,6364,9355,Urban,14
5,Tornado,Moderate,23608,312,17,25852,4254,13728,Rural,61
5,Tornado,Mild,68471,739,9,2070,8312,47853,Urban,64
5,Tornado,Moderate,8834,85,8,25508,6478,49866,Urban,46
5,Tornado,Mild,34950,370,27,5170,3693,38717,Urban,33
5,Tornado,Mild,98148,164,27,6441,7563,19402,Urban,61
5,Tornado,Mild,53761,74,29,3836,4484,19320,Urban,59
5,Tornado,Moderate,1308,662,6,26268,4412,41107,Urban,27
5,Tornado,Severe,93335,76,9,30192,8710,37771,Urban,56
5,Tornado,Mild,34927,13,10,7765,3840,40506,Rural,11
5,Tornado,Severe,77536,735,23,32195,508,31987,Urban,26
5,Tornado,Moderate,73982,641,17,13756,3561,48531,Rural,58
5,Tornado,Mild,86326,610,23,8661,9384,4143,Urban,66
5,Tornado,Moderate,48988,953,25,27481,8716,13063,Rural,23
5,Tornado,Severe,36235,537,8,49752,6129,13660,Rural,31
5,Tornado,Severe,10333,610,15,45179,8634,41202,Rural,44
5,Tornado,Moderate,70299,828,15,20887,1288,5784,Urban,43
5,Tornado,Severe,66301,554,7,47459,8090,19212,Rural,30
5,Tornado,Mild,38797,867,17,2301,7734,10923,Urban,42
5,Tornado,Moderate,13484,450,14,25098,1563,28519,Rural,30
5,Tornado,Moderate,44532,140,21,15228,8876,19743,Rural,40
5,Tornado,Severe,40009,709,18,32153,6818,26863,Urban,27
5,Tornado,Mild,8962,663,16,9786,1430,29684,Rural,34
5,Tornado,Moderate,11339,61,19,27688,4166,29857,Rural,28
5,Tornado,Moderate,25976,99,15,18454,4212,16153,Urban,70
5,Tornado,Mild,99363,421,8,4639,3852,49976,Urban,47
5,Tornado,Severe,21074,755,22,42657,535,13618,Urban,45
5,Tornado,Severe,96764,100,23,39224,3114,13964,Rural,28
5,Tornado,Mild,85153,861,19,6257,3761,12453,Rural,50
5,Tornado,Mild,82671,174,13,7259,7572,15077,Rural,49
5,Tornado,Mild,6382,645,16,4607,5240,5429,Rural,44
5,Tornado,Moderate,1520,465,16,10245,7384,13157,Rural,62
5,Tornado,Moderate,80138,812,1,21079,5806,15743,Rural,25
5,Tornado,Moderate,46135,808,3,11662,7861,20468,Rural,12
5,Tornado,Severe,17633,196,10,31409,2087,20936,Rural,33
5,Tornado,Severe,13902,983,24,30939,1546,3645,Rural,14
5,Tornado,Mild,84204,68,1,1674,5949,39343,Rural,27
5,Tornado,Severe,74014,162,27,34731,2424,37393,Rural,65
5,Tornado,Severe,26186,316,18,40160,3435,32682,Rural,40
5,Tornado,Mild,85044,13,11,8527,9141,22421,Urban,24
5,Tornado,Severe,81622,41,28,49147,8785,2877,Rural,67
5,Tornado,Severe,59427,91,17,31129,5827,1795,Urban,31
5,Tornado,Mild,10949,809,5,6805,6679,9253,Urban,34
5,Tornado,Severe,68582,375,25,44920,5375,9315,Rural,71
5,Tornado,Severe,63593,251,3,40629,4653,37702,Urban,48
5,Tornado,Severe,40781,8,23,35774,1937,49893,Rural,7
5,Tornado,Moderate,91158,963,3,10827,9386,26112,Rural,59
5,Tornado,Severe,40642,679,18,38051,1301,47637,Urban,42
5,Tornado,Mild,18330,292,24,3569,165,41786,Rural,28
5,Tornado,Severe,8798,932,23,46837,5899,26007,Rural,31
5,Tornado,Mild,54637,884,22,5115,8314,31908,Rural,64
5,Tornado,Severe,6197,160,29,40948,7780,39606,Urban,27
5,Tornado,Moderate,74169,744,25,16721,6657,47383,Urban,48
5,Tornado,Severe,21020,43,15,32262,5331,21119,Rural,58
5,Tornado,Moderate,48203,304,28,28306,1631,21587,Urban,8
5,Tornado,Moderate,48207,388,14,29226,8113,15160,Rural,56
5,Tornado,Severe,94486,281,3,30836,6369,15086,Urban,59
5,Tornado,Mild,82819,787,11,8364,4020,48610,Rural,60
5,Tornado,Moderate,27621,337,15,10074,6737,9132,Urban,37
5,Tornado,Severe,64945,260,27,48064,7120,10272,Rural,4
5,Tornado,Severe,57179,466,8,30837,2292,2492,Urban,32
5,Tornado,Severe,17934,634,12,40764,5694,40567,Rural,39
5,Tornado,Moderate,93190,526,6,19227,139,49023,Urban,18
5,Tornado,Severe,68243,323,13,34737,7325,41609,Rural,15
5,Tornado,Mild,8583,498,14,4024,6389,25237,Urban,15
5,Tornado,Mild,59666,789,9,4797,8923,22390,Rural,54
5,Tornado,Severe,94673,388,15,47048,377,26391,Rural,19
5,Tornado,Mild,6654,709,24,1997,136,48478,Urban,7
5,Tornado,Mild,75418,111,1,8959,8086,1295,Urban,45
5,Tornado,Mild,34440,347,2,5663,8639,5192,Urban,64
5,Tornado,Moderate,20915,305,9,27178,8041,44238,Rural,11
5,Tornado,Mild,37941,762,1,9112,4241,29414,Urban,24
5,Tornado,Mild,97500,769,23,7053,8637,27592,Rural,38
5,Tornado,Mild,95067,898,23,4850,356,9805,Urban,25
5,Tornado,Mild,29965,907,29,9554,4864,38901,Urban,5
5,Tornado,Moderate,7638,777,5,16972,1020,25761,Rural,47
5,Tornado,Severe,38469,760,22,43382,2045,6739,Rural,56
5,Tornado,Severe,34559,904,18,39963,9869,22703,Urban,14
5,Tornado,Moderate,53039,781,18,14906,5298,43378,Urban,11
5,Tornado,Moderate,63905,945,13,25227,7420,10760,Rural,1
5,Tornado,Mild,68960,106,28,4974,865,14639,Rural,19
5,Tornado,Mild,21251,764,20,8371,2541,37758,Rural,14
5,Tornado,Mild,70260,985,23,9125,3901,42837,Rural,30
5,Tornado,Severe,8301,460,24,49398,2444,45809,Rural,7
5,Tornado,Moderate,60469,983,14,22157,9140,27977,Urban,57
5,Tornado,Moderate,87848,976,8,21387,8354,14241,Urban,3
5,Tornado,Mild,29258,616,27,2320,5621,19507,Urban,65
5,Tornado,Severe,13241,656,22,40780,560,22060,Urban,61
5,Tornado,Mild,91564,649,2,5968,4050,34452,Rural,61
5,Tornado,Severe,23403,521,19,44763,3635,15887,Rural,53
5,Tornado,Mild,79275,178,14,1463,4825,36864,Urban,51
5,Tornado,Moderate,80464,798,15,23252,1101,26972,Urban,68
5,Tornado,Moderate,85829,739,27,13480,332,30338,Urban,35
5,Tornado,Mild,29877,744,22,8249,3123,31953,Rural,17
5,Tornado,Moderate,7357,331,7,15640,6196,31804,Rural,60
5,Tornado,Severe,55342,682,20,34376,4353,37555,Urban,60
5,Tornado,Moderate,58088,258,1,28536,5601,29476,Urban,40
5,Tornado,Mild,48266,579,12,8678,5461,40015,Rural,31
5,Tornado,Moderate,37823,298,27,28516,3919,45576,Rural,52
5,Tornado,Severe,64150,37,21,33665,3811,19601,Urban,14
5,Tornado,Moderate,70649,670,21,11651,4354,7396,Rural,38
5,Tornado,Mild,43549,217,3,3820,8273,11219,Urban,39
5,Tornado,Severe,40919,521,25,31286,7871,25985,Rural,59
5,Tornado,Moderate,81953,615,11,14129,5199,15510,Rural,14
5,Tornado,Moderate,49771,881,12,24845,8035,17465,Urban,1
5,Tornado,Mild,10860,366,5,8843,933,7120,Urban,42
5,Tornado,Moderate,87800,545,7,16118,5354,41961,Rural,58
5,Tornado,Mild,35656,742,17,9435,2231,41992,Rural,22
5,Tornado,Mild,21890,991,13,6668,5827,18840,Urban,45
5,Tornado,Severe,10159,148,10,47438,2762,35281,Rural,53
5,Tornado,Moderate,42623,940,10,11490,7517,1335,Urban,64
5,Tornado,Severe,10225,336,13,37414,7842,37575,Rural,45
5,Tornado,Severe,95774,268,22,45175,3359,27483,Rural,55
5,Tornado,Mild,40523,139,27,3835,2646,15983,Rural,64
5,Tornado,Mild,2964,744,26,9425,1916,2625,Rural,65
5,Tornado,Severe,19541,309,19,35247,510,29907,Rural,21
5,Tornado,Mild,83211,617,16,5408,3952,45731,Rural,33
5,Tornado,Moderate,4357,84,25,29163,9254,36518,Urban,11
5,Tornado,Moderate,94163,669,22,22916,6771,29023,Urban,69
5,Tornado,Severe,48461,69,6,32107,4717,13917,Rural,19
5,Tornado,Moderate,73588,525,15,15929,7495,10315,Rural,8
5,Tornado,Mild,47127,6,9,6299,681,33618,Urban,50
5,Tornado,Severe,81326,841,17,36060,9803,24801,Urban,5
5,Tornado,Moderate,28433,419,20,15587,8106,6004,Urban,50
5,Tornado,Mild,92317,571,16,8106,3468,13235,Urban,31
5,Tornado,Mild,73822,248,24,9041,9409,48854,Rural,32
5,Tornado,Severe,24992,277,8,37266,1937,26024,Urban,51
5,Tornado,Moderate,55808,629,11,20647,7240,41456,Urban,49
5,Tornado,Severe,27390,365,18,30124,776,1728,Rural,19
5,Tornado,Moderate,2172,769,9,16805,2228,24116,Urban,71
5,Tornado,Moderate,53249,334,25,27800,7908,14631,Urban,3
5,Tornado,Mild,75084,685,7,6178,4139,30653,Rural,37
5,Tornado,Moderate,41932,705,22,11391,4341,23960,Rural,52
5,Tornado,Moderate,60750,704,16,12153,7708,20088,Urban,15
5,Tornado,Mild,53728,155,19,8291,7758,30032,Rural,22
5,Tornado,Moderate,27479,367,25,10415,1976,43414,Rural,67
5,Tornado,Severe,64519,657,12,43169,2063,20323,Urban,39
5,Tornado,Moderate,3600,4,13,24173,3012,18735,Urban,13
5,Tornado,Mild,83515,506,21,7979,6405,24641,Urban,43
5,Tornado,Severe,30775,814,18,39339,9068,32269,Rural,55
5,Tornado,Moderate,7698,269,27,14485,6116,5628,Rural,36
5,Tornado,Severe,3152,483,20,42179,6029,37733,Rural,27
5,Tornado,Severe,56994,340,27,33532,9823,22179,Urban,27
5,Tornado,Moderate,31444,290,22,20427,9786,36908,Rural,12
5,Tornado,Mild,67868,706,5,6133,9470,17085,Urban,71
5,Tornado,Mild,85029,540,21,5533,1919,41291,Urban,20
5,Tornado,Mild,66543,836,13,3512,4383,42493,Urban,14
5,Tornado,Severe,37737,333,25,30310,6079,18787,Urban,4
5,Tornado,Moderate,30582,200,12,21201,6941,22155,Urban,66
5,Tornado,Moderate,73890,828,23,11417,6667,5817,Rural,15
5,Tornado,Moderate,68123,303,15,24770,3234,12810,Urban,17
5,Tornado,Moderate,47643,976,11,25024,2297,30122,Urban,16
5,Tornado,Mild,33403,725,23,4317,3930,49604,Urban,18
5,Tornado,Moderate,65794,555,2,20257,965,20369,Urban,43
5,Tornado,Severe,4211,732,22,30091,1545,16998,Urban,24
5,Tornado,Moderate,5468,572,16,19179,1099,40051,Rural,14
5,Tornado,Mild,80240,291,29,7033,4226,26659,Urban,26
5,Tornado,Moderate,6219,55,18,19323,8082,9823,Rural,54
5,Tornado,Severe,44510,738,4,38530,3168,6303,Rural,3
5,Tornado,Mild,14599,716,17,8851,8685,4032,Rural,1
5,Tornado,Moderate,27407,714,9,14662,9145,47725,Rural,67
5,Tornado,Mild,86167,805,29,5861,4011,32940,Rural,62
5,Tornado,Severe,48047,668,22,39973,702,3057,Urban,26
5,Tornado,Severe,30778,505,1,34699,5839,21042,Urban,9
5,Tornado,Moderate,13795,573,26,10719,9825,39581,Rural,16
5,Tornado,Mild,52444,956,15,5100,4712,23918,Rural,22
5,Tornado,Mild,75542,632,4,5745,1458,48214,Urban,61
5,Tornado,Moderate,46226,983,19,11025,1565,21196,Rural,66
5,Tornado,Moderate,76602,728,8,17335,6632,35175,Urban,58
5,Tornado,Severe,5385,594,28,37037,7984,15679,Urban,17
5,Tornado,Mild,19108,112,26,8589,7515,31703,Rural,47
5,Tornado,Moderate,25610,699,4,18619,6618,6851,Rural,23
5,Tornado,Moderate,3523,139,26,18394,3188,12710,Urban,15
5,Tornado,Moderate,84088,331,11,20785,132,42491,Rural,32
5,Tornado,Moderate,34373,272,19,26534,2974,9611,Urban,24
5,Tornado,Severe,66652,465,27,43090,7266,12022,Urban,23
5,Tornado,Moderate,85810,443,18,21870,7918,11824,Urban,20
5,Tornado,Moderate,28757,519,16,14098,7696,12927,Rural,34
5,Tornado,Moderate,85982,535,9,20762,2956,13000,Urban,3
5,Tornado,Mild,71150,156,6,2739,8653,8531,Urban,8
5,Tornado,Severe,22508,386,10,45909,4677,10352,Urban,59
5,Tornado,Mild,40171,360,22,3119,7355,2993,Rural,57
5,Tornado,Severe,7078,620,6,44187,3236,26474,Urban,35
5,Tornado,Moderate,19698,176,18,15192,8552,31338,Urban,40
5,Tornado,Severe,36294,876,14,49146,5020,47465,Rural,25
5,Tornado,Moderate,90551,217,20,10508,2914,49707,Urban,58
5,Tornado,Mild,83162,90,17,7333,5470,12666,Urban,23
5,Tornado,Mild,1131,680,12,6608,3891,6411,Urban,22
5,Tornado,Mild,63986,48,21,1319,5162,29342,Rural,68
5,Tornado,Severe,28169,373,23,31882,9182,30670,Rural,19
5,Tornado,Mild,86648,297,8,6294,6597,13506,Urban,3
5,Tornado,Severe,31159,270,20,43109,1071,49089,Rural,67
5,Tornado,Severe,24085,128,28,46518,6921,28411,Rural,37
5,Tornado,Severe,23282,759,3,36483,6459,35012,Rural,8
5,Tornado,Moderate,62492,205,3,20884,7938,7519,Rural,20
5,Tornado,Severe,39771,731,11,39904,1926,38625,Urban,33
5,Tornado,Severe,91509,104,7,45025,7374,43511,Urban,66
5,Tornado,Mild,98884,407,26,6436,588,23412,Rural,53
5,Tornado,Moderate,95683,75,7,14253,150,37130,Urban,64
5,Tornado,Moderate,48159,496,28,11225,6853,13933,Rural,34
5,Tornado,Mild,84748,812,19,8534,2691,7501,Rural,65
5,Tornado,Moderate,57408,858,26,20554,7422,19240,Rural,40
5,Tornado,Severe,55723,44,6,39526,7629,20445,Urban,64
5,Tornado,Moderate,57550,557,8,21706,740,40108,Rural,64
5,Tornado,Moderate,12447,375,5,23509,799,27626,Urban,26
5,Tornado,Severe,28230,292,29,36860,7343,22518,Urban,29
5,Tornado,Severe,49706,316,13,46452,5988,15393,Urban,65
5,Tornado,Severe,70503,466,4,31568,6040,3301,Rural,5
5,Tornado,Severe,87690,71,26,31962,6284,32303,Rural,21
5,Tornado,Severe,90940,13,27,35154,6780,12614,Rural,8
5,Tornado,Moderate,32942,908,22,10875,4684,45449,Rural,66
5,Tornado,Severe,16266,843,1,40327,8123,18004,Rural,31
5,Tornado,Mild,87618,743,5,3488,5541,25155,Urban,23
5,Tornado,Moderate,33911,404,18,23578,6993,42038,Urban,22
5,Tornado,Severe,52879,476,4,40991,2833,19395,Rural,19
5,Tornado,Mild,25610,999,26,9924,943,7133,Urban,49
5,Tornado,Severe,8027,66,19,37097,8533,7704,Rural,45
5,Tornado,Moderate,91943,635,29,27587,7152,16761,Urban,16
5,Tornado,Moderate,79521,311,4,29203,6894,32780,Urban,55
5,Tornado,Moderate,54439,981,17,10899,7711,44210,Urban,6
5,Tornado,Mild,53705,678,20,6824,2596,14772,Urban,44
5,Tornado,Moderate,75120,189,23,15816,1656,45768,Rural,53
5,Tornado,Moderate,35084,344,1,12370,7621,1431,Rural,49
5,Tornado,Mild,76206,868,28,2760,4459,33911,Rural,36
5,Tornado,Moderate,87844,167,15,22409,648,40006,Urban,3
5,Tornado,Moderate,61016,852,2,21271,498,44891,Urban,41
5,Tornado,Severe,72067,190,10,31714,9839,48186,Rural,67
5,Tornado,Moderate,15897,251,24,19613,8515,32351,Rural,17
5,Tornado,Mild,46229,598,20,5995,5518,12499,Urban,67
5,Tornado,Moderate,25050,707,18,20643,8454,32186,Rural,38
5,Tornado,Severe,58536,217,10,30771,520,5668,Rural,32
5,Tornado,Moderate,44450,406,26,12407,9997,29588,Rural,48
5,Tornado,Moderate,52731,988,3,14469,1824,27112,Urban,27
5,Tornado,Moderate,92074,835,2,11032,7599,3789,Urban,64
5,Tornado,Mild,96294,868,19,5027,2315,7223,Rural,20
5,Tornado,Severe,55026,243,1,46925,174,4980,Urban,40
5,Tornado,Mild,3863,269,24,5995,3386,6785,Urban,25
5,Tornado,Moderate,75517,755,6,18520,7231,37699,Urban,49
5,Tornado,Severe,48210,154,15,48073,246,35761,Urban,35
5,Tornado,Mild,49274,329,14,2158,305,43099,Rural,46
5,Tornado,Moderate,65734,94,9,20811,9086,23104,Rural,22
5,Tornado,Mild,2712,279,27,5406,1391,36739,Rural,48
5,Tornado,Mild,59610,150,16,2919,6642,28529,Rural,45
5,Tornado,Severe,54739,631,5,35778,7357,32222,Rural,70
5,Tornado,Severe,3688,758,24,32162,6036,31432,Urban,61
5,Tornado,Severe,16838,115,3,41110,4045,36839,Rural,40
5,Tornado,Mild,62999,194,22,5886,8202,39616,Urban,4
5,Tornado,Mild,71008,563,25,2246,9720,11699,Rural,64
5,Tornado,Severe,24895,718,9,37002,6169,48433,Rural,71
5,Tornado,Mild,72701,234,29,8483,695,19468,Urban,43
5,Tornado,Mild,19428,755,15,2214,9889,15394,Rural,50
5,Tornado,Moderate,44863,563,4,10648,9353,43902,Urban,33
5,Tornado,Mild,48011,717,21,9158,4927,49411,Rural,8
5,Tornado,Severe,21184,842,17,47703,3230,5498,Rural,67
5,Tornado,Severe,30876,469,4,46423,3261,6886,Urban,6
5,Tornado,Severe,87421,743,20,47274,1160,30617,Rural,17
5,Tornado,Mild,33238,72,5,3915,7342,27967,Rural,14
5,Tornado,Moderate,75114,921,1,15916,8261,1124,Urban,67
5,Tornado,Severe,17983,518,18,31564,2082,36557,Rural,42
5,Tornado,Moderate,6480,501,8,12821,5622,41781,Rural,44
5,Tornado,Moderate,84301,538,2,15122,9871,48965,Urban,37
5,Tornado,Severe,83324,787,22,40864,6158,1702,Rural,44
5,Tornado,Moderate,80699,873,6,29041,2344,46050,Urban,58
5,Tornado,Moderate,9730,918,16,12129,777,35084,Urban,17
5,Tornado,Severe,63242,640,9,40317,5500,17329,Rural,36
5,Tornado,Severe,46380,345,7,49056,923,29776,Urban,49
5,Tornado,Moderate,49542,432,3,17225,9231,15519,Rural,64
5,Tornado,Mild,11813,188,4,9292,3187,41690,Rural,48
5,Tornado,Moderate,43825,181,17,11491,6208,47752,Rural,62
5,Tornado,Mild,80425,896,3,6684,7529,1375,Rural,29
5,Tornado,Severe,17143,31,16,42601,3415,19239,Urban,54
5,Tornado,Moderate,38753,277,24,20967,6225,49059,Urban,16
5,Tornado,Moderate,96755,398,17,27884,9775,48165,Urban,56
5,Tornado,Moderate,18837,883,3,18340,2192,40090,Rural,71
5,Tornado,Severe,26802,926,3,43345,9246,8630,Rural,26
5,Tornado,Severe,45416,549,5,33618,6125,49860,Rural,18
5,Tornado,Moderate,82979,258,24,19499,1328,31676,Urban,40
5,Tornado,Mild,68533,135,8,8624,4044,2225,Urban,69
5,Tornado,Severe,38922,89,22,35464,4902,3360,Rural,51
5,Tornado,Severe,92127,912,19,39107,6103,23700,Urban,9
5,Tornado,Mild,6193,946,1,6484,2128,10824,Rural,40
5,Tornado,Mild,87064,559,27,5677,4096,33539,Rural,9
5,Tornado,Moderate,30307,59,1,16979,7583,19239,Rural,27
5,Tornado,Mild,89315,276,4,7267,4634,14655,Urban,4
5,Tornado,Mild,60606,689,7,7134,5155,22641,Urban,33
5,Tornado,Mild,87832,247,6,6157,2299,38138,Urban,18
5,Tornado,Mild,51343,640,26,7499,6844,28382,Rural,16
5,Tornado,Mild,95258,170,23,2887,9343,38632,Rural,70
5,Tornado,Severe,90054,971,6,45329,2752,25151,Urban,11
5,Tornado,Severe,39891,934,3,49567,7397,5520,Urban,39
5,Tornado,Mild,81755,994,3,1644,5598,24077,Urban,32
5,Tornado,Mild,81593,152,24,6146,7734,36292,Urban,23
5,Tornado,Severe,56641,289,3,48149,4912,8880,Rural,8
5,Tornado,Mild,28992,184,15,9790,1244,49420,Rural,66
5,Tornado,Severe,87121,389,20,46025,3368,35111,Rural,12
5,Tornado,Severe,4761,376,12,48782,8220,42139,Rural,39
5,Tornado,Severe,85293,451,11,42562,4667,5158,Urban,43
5,Tornado,Severe,23518,674,19,44059,637,5436,Rural,63
5,Tornado,Severe,89588,591,2,47338,6759,41039,Rural,3
5,Tornado,Severe,72452,298,24,47170,2987,22924,Rural,8
5,Tornado,Severe,10029,398,25,44632,9466,5300,Urban,45
5,Tornado,Mild,12445,679,4,5848,9172,16613,Rural,35
5,Tornado,Moderate,90021,750,13,25669,2674,24062,Rural,62
5,Tornado,Mild,30297,475,29,9677,7266,12854,Urban,38
5,Tornado,Severe,74408,316,24,32205,1217,16200,Urban,48
5,Tornado,Severe,70238,34,23,36295,1819,32082,Rural,58
5,Tornado,Mild,88164,340,22,6907,9866,17390,Rural,24
5,Tornado,Moderate,68143,662,26,17261,1014,5642,Rural,20
5,Tornado,Moderate,92600,500,17,17036,9231,18887,Rural,40
5,Tornado,Moderate,11942,366,3,14557,3549,13239,Rural,11
5,Tornado,Severe,61528,642,2,47222,4397,47750,Urban,17
5,Tornado,Mild,8182,498,7,1518,1619,43137,Rural,58
5,Tornado,Mild,73907,941,7,9095,8551,12004,Rural,3
5,Tornado,Moderate,1394,833,8,19166,5921,16979,Urban,34
5,Tornado,Moderate,75360,592,3,20359,6861,11139,Urban,33
5,Tornado,Severe,43144,392,26,35237,7495,29144,Urban,54
5,Tornado,Moderate,37971,492,27,29604,7809,14386,Rural,12
5,Tornado,Moderate,90173,944,5,16220,610,31861,Rural,27
5,Tornado,Mild,37730,628,5,9997,6462,48720,Urban,49
5,Tornado,Severe,15898,571,7,36706,5406,11028,Urban,55
5,Tornado,Severe,11596,817,18,32233,3152,8141,Rural,65
5,Tornado,Moderate,95915,361,17,24796,5089,46366,Rural,33
5,Tornado,Mild,55360,573,24,2094,8897,40124,Urban,6
5,Tornado,Mild,97240,58,16,9864,8098,5227,Rural,39
5,Tornado,Moderate,87796,686,25,20826,7864,9726,Urban,47
5,Tornado,Moderate,98268,886,15,21931,3185,48930,Urban,13
5,Tornado,Moderate,57699,662,2,25422,741,8685,Urban,67
5,Tornado,Moderate,93614,367,16,26716,1485,48293,Urban,63
5,Tornado,Mild,38985,594,28,8137,4510,16323,Urban,7
5,Tornado,Moderate,73400,895,27,17176,1890,28391,Rural,67
5,Tornado,Moderate,68048,56,28,27239,8051,47019,Rural,10
5,Tornado,Moderate,33761,287,18,27288,9363,16234,Urban,33
5,Tornado,Mild,31944,467,9,2759,1385,7130,Rural,19
5,Tornado,Moderate,95816,377,14,21715,7440,9787,Urban,63
5,Tornado,Moderate,15457,65,1,12967,9143,7837,Urban,4
5,Tornado,Moderate,87458,677,25,24374,5442,15373,Urban,40
5,Tornado,Moderate,63158,857,5,13520,4052,44817,Urban,34
5,Tornado,Severe,54753,178,1,47977,3919,9733,Urban,53
5,Tornado,Severe,95806,112,11,30655,6526,4622,Rural,62
5,Tornado,Moderate,47149,133,5,27780,195,42095,Rural,39
5,Tornado,Mild,5088,86,6,9722,264,11189,Urban,17
5,Tornado,Severe,47712,888,13,48462,7701,29528,Urban,18
